date,exdate,cp_flag,spot_price,strike_price,tau (time to maturity),market_mid_price,model_price,abs_error,sq_error
2025-08-20,2025-09-19,C,6395.78,6390.0,0.0821917808219178,105.55,118.37192084505702,12.821920845057022,164.40165415690777
2025-08-20,2025-09-19,C,6395.78,6390.0,0.0821917808219178,105.55,118.05278882758954,12.50278882758954,156.31972846729784
2025-08-20,2025-09-19,C,6395.78,6395.0,0.0821917808219178,102.25,98.31566748235171,3.9343325176482864,15.478972359424704
2025-08-20,2025-09-19,C,6395.78,6395.0,0.0821917808219178,102.25,98.02890516432879,4.2210948356712095,17.817641611730156
2025-08-20,2025-09-19,P,6395.78,5000.0,0.0821917808219178,2.475,2.9673491545549746,0.4923491545549745,0.24240768999099818
2025-08-20,2025-09-19,P,6395.78,5000.0,0.0821917808219178,2.475,2.972239405370065,0.49723940537006506,0.2472470262527759
2025-08-20,2025-09-19,P,6395.78,5100.0,0.0821917808219178,2.825,3.4991470404155502,0.6741470404155501,0.4544742321010453
2025-08-20,2025-09-19,P,6395.78,5100.0,0.0821917808219178,2.825,3.505483026041293,0.6804830260412928,0.46305714873031484
2025-08-20,2025-09-19,P,6395.78,5150.0,0.0821917808219178,3.075,3.6814237087514825,0.6064237087514823,0.36774971453590266
2025-08-20,2025-09-19,P,6395.78,5150.0,0.0821917808219178,3.075,3.6883825416615377,0.6133825416615375,0.3762381424151678
2025-08-20,2025-09-19,P,6395.78,5300.0,0.0821917808219178,3.8,4.660459292807105,0.8604592928071053,0.7403901945781038
2025-08-20,2025-09-19,P,6395.78,5300.0,0.0821917808219178,3.8,4.670085501666904,0.870085501666904,0.757048780210948
2025-08-20,2025-09-19,P,6395.78,5375.0,0.0821917808219178,4.25,4.9678219489223485,0.7178219489223485,0.5152683503546788
2025-08-20,2025-09-19,P,6395.78,5375.0,0.0821917808219178,4.25,4.9782703469108975,0.7282703469108975,0.530377698189719
2025-08-20,2025-09-19,P,6395.78,5600.0,0.0821917808219178,6.15,7.487686186557564,1.3376861865575638,1.7894043337069172
2025-08-20,2025-09-19,P,6395.78,5600.0,0.0821917808219178,6.15,7.506814869181984,1.3568148691819832,1.8409465892333223
2025-08-20,2025-09-19,P,6395.78,5800.0,0.0821917808219178,9.8,10.09194668997998,0.2919466899799801,0.0852328697902666
2025-08-20,2025-09-19,P,6395.78,5800.0,0.0821917808219178,9.8,10.119402332400513,0.31940233240051263,0.10201784994288757
2025-08-20,2025-09-19,P,6395.78,5900.0,0.0821917808219178,13.3,14.865112289936073,1.5651122899360725,2.4495764801089366
2025-08-20,2025-09-19,P,6395.78,5900.0,0.0821917808219178,13.3,14.907520774510854,1.6075207745108528,2.584123040483972
2025-08-20,2025-09-19,P,6395.78,6000.0,0.0821917808219178,18.7,19.369760555849588,0.6697605558495887,0.44857920217195
2025-08-20,2025-09-19,P,6395.78,6000.0,0.0821917808219178,18.7,19.427898767728497,0.7278987677284974,0.529836616060665
2025-08-20,2025-09-19,P,6395.78,6050.0,0.0821917808219178,22.4,24.902734507276755,2.502734507276756,6.2636800139138264
2025-08-20,2025-09-19,P,6395.78,6050.0,0.0821917808219178,22.4,24.977689666452903,2.5776896664529048,6.644484016538088
